datetime,timestamp,tag_name,value,quality
2025-06-27 04:32:28,1814265148,rate.SN-5-FIT-1-SQ-AFR,3773.0,GOOD
2025-06-27 04:32:33,1814265153,rate.SN-5-FIT-1-SQ-AFR,3773.0,GOOD
2025-06-27 04:32:38,1814265158,rate.SN-5-FIT-1-SQ-AFR,3773.0,GOOD
2025-06-27 04:32:43,1814265163,rate.SN-5-FIT-1-SQ-AFR,3772.0,GOOD
2025-06-27 04:32:48,1814265168,rate.SN-5-FIT-1-SQ-AFR,3771.0,GOOD
2025-06-27 04:32:53,1814265173,rate.SN-5-FIT-1-SQ-AFR,3770.0,GOOD
2025-06-27 04:32:58,1814265178,rate.SN-5-FIT-1-SQ-AFR,3770.0,GOOD
2025-06-27 04:33:03,1814265183,rate.SN-5-FIT-1-SQ-AFR,3772.0,GOOD
2025-06-27 04:33:08,1814265188,rate.SN-5-FIT-1-SQ-AFR,3773.0,GOOD
2025-06-27 04:33:13,1814265193,rate.SN-5-FIT-1-SQ-AFR,3774.0,GOOD
2025-06-27 04:33:18,1814265198,rate.SN-5-FIT-1-SQ-AFR,3774.0,GOOD
2025-06-27 04:33:23,1814265203,rate.SN-5-FIT-1-SQ-AFR,3773.0,GOOD
2025-06-27 04:33:28,1814265208,rate.SN-5-FIT-1-SQ-AFR,3772.0,GOOD
2025-06-27 04:33:33,1814265213,rate.SN-5-FIT-1-SQ-AFR,3772.0,GOOD
2025-06-27 04:33:38,1814265218,rate.SN-5-FIT-1-SQ-AFR,3772.0,GOOD
2025-06-27 04:33:43,1814265223,rate.SN-5-FIT-1-SQ-AFR,3771.0,GOOD
2025-06-27 04:33:48,1814265228,rate.SN-5-FIT-1-SQ-AFR,3771.0,GOOD
2025-06-27 04:33:53,1814265233,rate.SN-5-FIT-1-SQ-AFR,3770.0,GOOD
2025-06-27 04:33:58,1814265238,rate.SN-5-FIT-1-SQ-AFR,3771.0,GOOD
2025-06-27 04:34:03,1814265243,rate.SN-5-FIT-1-SQ-AFR,3770.0,GOOD
2025-06-27 04:34:08,1814265248,rate.SN-5-FIT-1-SQ-AFR,3767.0,GOOD
2025-06-27 04:34:13,1814265253,rate.SN-5-FIT-1-SQ-AFR,3765.0,GOOD
2025-06-27 04:34:18,1814265258,rate.SN-5-FIT-1-SQ-AFR,3763.0,GOOD
2025-06-27 04:34:23,1814265263,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:34:28,1814265268,rate.SN-5-FIT-1-SQ-AFR,3761.0,GOOD
2025-06-27 04:34:33,1814265273,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:34:38,1814265278,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:34:43,1814265283,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:34:48,1814265288,rate.SN-5-FIT-1-SQ-AFR,3759.0,GOOD
2025-06-27 04:34:53,1814265293,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:34:58,1814265298,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:35:03,1814265303,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:35:08,1814265308,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:35:13,1814265313,rate.SN-5-FIT-1-SQ-AFR,3759.0,GOOD
2025-06-27 04:35:18,1814265318,rate.SN-5-FIT-1-SQ-AFR,3759.0,GOOD
2025-06-27 04:35:23,1814265323,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:35:28,1814265328,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:35:33,1814265333,rate.SN-5-FIT-1-SQ-AFR,3761.0,GOOD
2025-06-27 04:35:38,1814265338,rate.SN-5-FIT-1-SQ-AFR,3762.0,GOOD
2025-06-27 04:35:43,1814265343,rate.SN-5-FIT-1-SQ-AFR,3762.0,GOOD
2025-06-27 04:35:48,1814265348,rate.SN-5-FIT-1-SQ-AFR,3762.0,GOOD
2025-06-27 04:35:53,1814265353,rate.SN-5-FIT-1-SQ-AFR,3761.0,GOOD
2025-06-27 04:35:58,1814265358,rate.SN-5-FIT-1-SQ-AFR,3763.0,GOOD
2025-06-27 04:36:03,1814265363,rate.SN-5-FIT-1-SQ-AFR,3764.0,GOOD
2025-06-27 04:36:08,1814265368,rate.SN-5-FIT-1-SQ-AFR,3764.0,GOOD
2025-06-27 04:36:13,1814265373,rate.SN-5-FIT-1-SQ-AFR,3764.0,GOOD
2025-06-27 04:36:18,1814265378,rate.SN-5-FIT-1-SQ-AFR,3758.0,GOOD
2025-06-27 04:36:23,1814265383,rate.SN-5-FIT-1-SQ-AFR,3753.0,GOOD
2025-06-27 04:36:28,1814265388,rate.SN-5-FIT-1-SQ-AFR,3745.0,GOOD
2025-06-27 04:36:33,1814265393,rate.SN-5-FIT-1-SQ-AFR,3741.0,GOOD
2025-06-27 04:36:38,1814265398,rate.SN-5-FIT-1-SQ-AFR,3742.0,GOOD
2025-06-27 04:36:43,1814265403,rate.SN-5-FIT-1-SQ-AFR,3749.0,GOOD
2025-06-27 04:36:48,1814265408,rate.SN-5-FIT-1-SQ-AFR,3755.0,GOOD
2025-06-27 04:36:53,1814265413,rate.SN-5-FIT-1-SQ-AFR,3758.0,GOOD
2025-06-27 04:36:58,1814265418,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:37:03,1814265423,rate.SN-5-FIT-1-SQ-AFR,3762.0,GOOD
2025-06-27 04:37:08,1814265428,rate.SN-5-FIT-1-SQ-AFR,3762.0,GOOD
2025-06-27 04:37:13,1814265433,rate.SN-5-FIT-1-SQ-AFR,3762.0,GOOD
2025-06-27 04:37:18,1814265438,rate.SN-5-FIT-1-SQ-AFR,3762.0,GOOD
2025-06-27 04:37:23,1814265443,rate.SN-5-FIT-1-SQ-AFR,3761.0,GOOD
2025-06-27 04:37:28,1814265448,rate.SN-5-FIT-1-SQ-AFR,3762.0,GOOD
2025-06-27 04:37:33,1814265453,rate.SN-5-FIT-1-SQ-AFR,3762.0,GOOD
2025-06-27 04:37:38,1814265458,rate.SN-5-FIT-1-SQ-AFR,3761.0,GOOD
2025-06-27 04:37:43,1814265463,rate.SN-5-FIT-1-SQ-AFR,3760.0,GOOD
2025-06-27 04:37:48,1814265468,rate.SN-5-FIT-1-SQ-AFR,3754.0,GOOD
2025-06-27 04:37:53,1814265473,rate.SN-5-FIT-1-SQ-AFR,3750.0,GOOD
2025-06-27 04:37:58,1814265478,rate.SN-5-FIT-1-SQ-AFR,3747.0,GOOD
2025-06-27 04:38:03,1814265483,rate.SN-5-FIT-1-SQ-AFR,3745.0,GOOD
2025-06-27 04:38:08,1814265488,rate.SN-5-FIT-1-SQ-AFR,3747.0,GOOD
2025-06-27 04:38:13,1814265493,rate.SN-5-FIT-1-SQ-AFR,3748.0,GOOD
2025-06-27 04:38:18,1814265498,rate.SN-5-FIT-1-SQ-AFR,3749.0,GOOD
2025-06-27 04:38:23,1814265503,rate.SN-5-FIT-1-SQ-AFR,3750.0,GOOD
2025-06-27 04:38:28,1814265508,rate.SN-5-FIT-1-SQ-AFR,3751.0,GOOD
2025-06-27 04:38:33,1814265513,rate.SN-5-FIT-1-SQ-AFR,3751.0,GOOD
2025-06-27 04:38:38,1814265518,rate.SN-5-FIT-1-SQ-AFR,3751.0,GOOD
2025-06-27 04:38:43,1814265523,rate.SN-5-FIT-1-SQ-AFR,3752.0,GOOD
2025-06-27 04:38:48,1814265528,rate.SN-5-FIT-1-SQ-AFR,3753.0,GOOD
2025-06-27 04:38:53,1814265533,rate.SN-5-FIT-1-SQ-AFR,3756.0,GOOD
2025-06-27 04:38:58,1814265538,rate.SN-5-FIT-1-SQ-AFR,3758.0,GOOD
2025-06-27 04:39:03,1814265543,rate.SN-5-FIT-1-SQ-AFR,3759.0,GOOD
2025-06-27 04:39:08,1814265548,rate.SN-5-FIT-1-SQ-AFR,3759.0,GOOD
2025-06-27 04:39:13,1814265553,rate.SN-5-FIT-1-SQ-AFR,3758.0,GOOD
2025-06-27 04:39:18,1814265558,rate.SN-5-FIT-1-SQ-AFR,3755.0,GOOD
2025-06-27 04:39:23,1814265563,rate.SN-5-FIT-1-SQ-AFR,3751.0,GOOD
2025-06-27 04:39:28,1814265568,rate.SN-5-FIT-1-SQ-AFR,3749.0,GOOD
2025-06-27 04:39:33,1814265573,rate.SN-5-FIT-1-SQ-AFR,3747.0,GOOD
2025-06-27 04:39:38,1814265578,rate.SN-5-FIT-1-SQ-AFR,3747.0,GOOD
2025-06-27 04:39:43,1814265583,rate.SN-5-FIT-1-SQ-AFR,3747.0,GOOD
2025-06-27 04:39:48,1814265588,rate.SN-5-FIT-1-SQ-AFR,3747.0,GOOD
2025-06-27 04:39:53,1814265593,rate.SN-5-FIT-1-SQ-AFR,3748.0,GOOD
2025-06-27 04:39:58,1814265598,rate.SN-5-FIT-1-SQ-AFR,3748.0,GOOD
2025-06-27 04:40:03,1814265603,rate.SN-5-FIT-1-SQ-AFR,3749.0,GOOD
2025-06-27 04:40:08,1814265608,rate.SN-5-FIT-1-SQ-AFR,3750.0,GOOD
2025-06-27 04:40:13,1814265613,rate.SN-5-FIT-1-SQ-AFR,3750.0,GOOD
2025-06-27 04:40:18,1814265618,rate.SN-5-FIT-1-SQ-AFR,3750.0,GOOD
2025-06-27 04:40:23,1814265623,rate.SN-5-FIT-1-SQ-AFR,3749.0,GOOD
2025-06-27 04:40:28,1814265628,rate.SN-5-FIT-1-SQ-AFR,3748.0,GOOD
2025-06-27 04:40:33,1814265633,rate.SN-5-FIT-1-SQ-AFR,3747.0,GOOD
2025-06-27 04:40:38,1814265638,rate.SN-5-FIT-1-SQ-AFR,3747.0,GOOD
2025-06-27 04:40:43,1814265643,rate.SN-5-FIT-1-SQ-AFR,3749.0,GOOD
2025-06-27 04:40:48,1814265648,rate.SN-5-FIT-1-SQ-AFR,3749.0,GOOD
2025-06-27 04:40:53,1814265653,rate.SN-5-FIT-1-SQ-AFR,3749.0,GOOD
2025-06-27 04:40:58,1814265658,rate.SN-5-FIT-1-SQ-AFR,3749.0,GOOD
2025-06-27 04:41:03,1814265663,rate.SN-5-FIT-1-SQ-AFR,3747.0,GOOD
2025-06-27 04:41:08,1814265668,rate.SN-5-FIT-1-SQ-AFR,3747.0,GOOD
2025-06-27 04:41:13,1814265673,rate.SN-5-FIT-1-SQ-AFR,3745.0,GOOD
2025-06-27 04:41:18,1814265678,rate.SN-5-FIT-1-SQ-AFR,3745.0,GOOD
2025-06-27 04:41:23,1814265683,rate.SN-5-FIT-1-SQ-AFR,3745.0,GOOD
2025-06-27 04:41:28,1814265688,rate.SN-5-FIT-1-SQ-AFR,3745.0,GOOD
2025-06-27 04:41:33,1814265693,rate.SN-5-FIT-1-SQ-AFR,3745.0,GOOD
2025-06-27 04:41:38,1814265698,rate.SN-5-FIT-1-SQ-AFR,3742.0,GOOD
2025-06-27 04:41:43,1814265703,rate.SN-5-FIT-1-SQ-AFR,3740.0,GOOD
2025-06-27 04:41:48,1814265708,rate.SN-5-FIT-1-SQ-AFR,3739.0,GOOD
2025-06-27 04:41:53,1814265713,rate.SN-5-FIT-1-SQ-AFR,3738.0,GOOD
2025-06-27 04:41:58,1814265718,rate.SN-5-FIT-1-SQ-AFR,3737.0,GOOD
2025-06-27 04:42:03,1814265723,rate.SN-5-FIT-1-SQ-AFR,3737.0,GOOD
2025-06-27 04:42:08,1814265728,rate.SN-5-FIT-1-SQ-AFR,3736.0,GOOD
2025-06-27 04:42:13,1814265733,rate.SN-5-FIT-1-SQ-AFR,3736.0,GOOD
2025-06-27 04:42:18,1814265738,rate.SN-5-FIT-1-SQ-AFR,3736.0,GOOD
2025-06-27 04:42:23,1814265743,rate.SN-5-FIT-1-SQ-AFR,3735.0,GOOD
2025-06-27 04:42:28,1814265748,rate.SN-5-FIT-1-SQ-AFR,3735.0,GOOD
2025-06-27 04:42:33,1814265753,rate.SN-5-FIT-1-SQ-AFR,3735.0,GOOD
2025-06-27 04:42:38,1814265758,rate.SN-5-FIT-1-SQ-AFR,3736.0,GOOD
2025-06-27 04:42:43,1814265763,rate.SN-5-FIT-1-SQ-AFR,3736.0,GOOD
2025-06-27 04:42:48,1814265768,rate.SN-5-FIT-1-SQ-AFR,3735.0,GOOD
2025-06-27 04:42:53,1814265773,rate.SN-5-FIT-1-SQ-AFR,3734.0,GOOD
2025-06-27 04:42:58,1814265778,rate.SN-5-FIT-1-SQ-AFR,3733.0,GOOD
2025-06-27 04:43:03,1814265783,rate.SN-5-FIT-1-SQ-AFR,3731.0,GOOD
2025-06-27 04:43:08,1814265788,rate.SN-5-FIT-1-SQ-AFR,3729.0,GOOD
2025-06-27 04:43:13,1814265793,rate.SN-5-FIT-1-SQ-AFR,3728.0,GOOD
2025-06-27 04:43:18,1814265798,rate.SN-5-FIT-1-SQ-AFR,3728.0,GOOD
2025-06-27 04:43:23,1814265803,rate.SN-5-FIT-1-SQ-AFR,3728.0,GOOD
2025-06-27 04:43:28,1814265808,rate.SN-5-FIT-1-SQ-AFR,3730.0,GOOD
2025-06-27 04:43:33,1814265813,rate.SN-5-FIT-1-SQ-AFR,3730.0,GOOD
2025-06-27 04:43:38,1814265818,rate.SN-5-FIT-1-SQ-AFR,3728.0,GOOD
2025-06-27 04:43:43,1814265823,rate.SN-5-FIT-1-SQ-AFR,3728.0,GOOD
2025-06-27 04:43:48,1814265828,rate.SN-5-FIT-1-SQ-AFR,3726.0,GOOD
2025-06-27 04:43:53,1814265833,rate.SN-5-FIT-1-SQ-AFR,3726.0,GOOD
2025-06-27 04:43:58,1814265838,rate.SN-5-FIT-1-SQ-AFR,3726.0,GOOD
2025-06-27 04:44:03,1814265843,rate.SN-5-FIT-1-SQ-AFR,3725.0,GOOD
2025-06-27 04:44:08,1814265848,rate.SN-5-FIT-1-SQ-AFR,3724.0,GOOD
2025-06-27 04:44:13,1814265853,rate.SN-5-FIT-1-SQ-AFR,3725.0,GOOD
2025-06-27 04:44:18,1814265858,rate.SN-5-FIT-1-SQ-AFR,3726.0,GOOD
2025-06-27 04:44:23,1814265863,rate.SN-5-FIT-1-SQ-AFR,3729.0,GOOD
2025-06-27 04:44:28,1814265868,rate.SN-5-FIT-1-SQ-AFR,3731.0,GOOD
2025-06-27 04:44:33,1814265873,rate.SN-5-FIT-1-SQ-AFR,3730.0,GOOD
2025-06-27 04:44:38,1814265878,rate.SN-5-FIT-1-SQ-AFR,3727.0,GOOD
2025-06-27 04:44:43,1814265883,rate.SN-5-FIT-1-SQ-AFR,3724.0,GOOD
2025-06-27 04:44:48,1814265888,rate.SN-5-FIT-1-SQ-AFR,3720.0,GOOD
2025-06-27 04:44:53,1814265893,rate.SN-5-FIT-1-SQ-AFR,3718.0,GOOD
2025-06-27 04:44:58,1814265898,rate.SN-5-FIT-1-SQ-AFR,3717.0,GOOD
2025-06-27 04:45:03,1814265903,rate.SN-5-FIT-1-SQ-AFR,3717.0,GOOD
2025-06-27 04:45:08,1814265908,rate.SN-5-FIT-1-SQ-AFR,3718.0,GOOD
2025-06-27 04:45:13,1814265913,rate.SN-5-FIT-1-SQ-AFR,3721.0,GOOD
2025-06-27 04:45:18,1814265918,rate.SN-5-FIT-1-SQ-AFR,3721.0,GOOD
2025-06-27 04:45:23,1814265923,rate.SN-5-FIT-1-SQ-AFR,3722.0,GOOD
2025-06-27 04:45:28,1814265928,rate.SN-5-FIT-1-SQ-AFR,3723.0,GOOD
2025-06-27 04:45:33,1814265933,rate.SN-5-FIT-1-SQ-AFR,3723.0,GOOD
2025-06-27 04:45:38,1814265938,rate.SN-5-FIT-1-SQ-AFR,3724.0,GOOD
2025-06-27 04:45:43,1814265943,rate.SN-5-FIT-1-SQ-AFR,3725.0,GOOD
2025-06-27 04:45:48,1814265948,rate.SN-5-FIT-1-SQ-AFR,3727.0,GOOD
2025-06-27 04:45:53,1814265953,rate.SN-5-FIT-1-SQ-AFR,3726.0,GOOD
2025-06-27 04:45:58,1814265958,rate.SN-5-FIT-1-SQ-AFR,3726.0,GOOD
2025-06-27 04:46:03,1814265963,rate.SN-5-FIT-1-SQ-AFR,3722.0,GOOD
2025-06-27 04:46:08,1814265968,rate.SN-5-FIT-1-SQ-AFR,3718.0,GOOD
2025-06-27 04:46:13,1814265973,rate.SN-5-FIT-1-SQ-AFR,3711.0,GOOD
2025-06-27 04:46:18,1814265978,rate.SN-5-FIT-1-SQ-AFR,3709.0,GOOD
2025-06-27 04:46:23,1814265983,rate.SN-5-FIT-1-SQ-AFR,3710.0,GOOD
2025-06-27 04:46:28,1814265988,rate.SN-5-FIT-1-SQ-AFR,3712.0,GOOD
2025-06-27 04:46:33,1814265993,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:46:38,1814265998,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:46:43,1814266003,rate.SN-5-FIT-1-SQ-AFR,3716.0,GOOD
2025-06-27 04:46:48,1814266008,rate.SN-5-FIT-1-SQ-AFR,3717.0,GOOD
2025-06-27 04:46:53,1814266013,rate.SN-5-FIT-1-SQ-AFR,3720.0,GOOD
2025-06-27 04:46:58,1814266018,rate.SN-5-FIT-1-SQ-AFR,3722.0,GOOD
2025-06-27 04:47:03,1814266023,rate.SN-5-FIT-1-SQ-AFR,3722.0,GOOD
2025-06-27 04:47:08,1814266028,rate.SN-5-FIT-1-SQ-AFR,3723.0,GOOD
2025-06-27 04:47:13,1814266033,rate.SN-5-FIT-1-SQ-AFR,3720.0,GOOD
2025-06-27 04:47:18,1814266038,rate.SN-5-FIT-1-SQ-AFR,3717.0,GOOD
2025-06-27 04:47:23,1814266043,rate.SN-5-FIT-1-SQ-AFR,3716.0,GOOD
2025-06-27 04:47:28,1814266048,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:47:33,1814266053,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:47:38,1814266058,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:47:43,1814266063,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:47:48,1814266068,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:47:53,1814266073,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:47:58,1814266078,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:48:03,1814266083,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:48:08,1814266088,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:48:13,1814266093,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:48:18,1814266098,rate.SN-5-FIT-1-SQ-AFR,3712.0,GOOD
2025-06-27 04:48:23,1814266103,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:48:28,1814266108,rate.SN-5-FIT-1-SQ-AFR,3715.0,GOOD
2025-06-27 04:48:33,1814266113,rate.SN-5-FIT-1-SQ-AFR,3716.0,GOOD
2025-06-27 04:48:38,1814266118,rate.SN-5-FIT-1-SQ-AFR,3715.0,GOOD
2025-06-27 04:48:43,1814266123,rate.SN-5-FIT-1-SQ-AFR,3715.0,GOOD
2025-06-27 04:48:48,1814266128,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:48:53,1814266133,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:48:58,1814266138,rate.SN-5-FIT-1-SQ-AFR,3712.0,GOOD
2025-06-27 04:49:03,1814266143,rate.SN-5-FIT-1-SQ-AFR,3712.0,GOOD
2025-06-27 04:49:08,1814266148,rate.SN-5-FIT-1-SQ-AFR,3711.0,GOOD
2025-06-27 04:49:13,1814266153,rate.SN-5-FIT-1-SQ-AFR,3712.0,GOOD
2025-06-27 04:49:18,1814266158,rate.SN-5-FIT-1-SQ-AFR,3711.0,GOOD
2025-06-27 04:49:23,1814266163,rate.SN-5-FIT-1-SQ-AFR,3710.0,GOOD
2025-06-27 04:49:28,1814266168,rate.SN-5-FIT-1-SQ-AFR,3712.0,GOOD
2025-06-27 04:49:33,1814266173,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:49:38,1814266178,rate.SN-5-FIT-1-SQ-AFR,3719.0,GOOD
2025-06-27 04:49:43,1814266183,rate.SN-5-FIT-1-SQ-AFR,3722.0,GOOD
2025-06-27 04:49:48,1814266188,rate.SN-5-FIT-1-SQ-AFR,3724.0,GOOD
2025-06-27 04:49:53,1814266193,rate.SN-5-FIT-1-SQ-AFR,3723.0,GOOD
2025-06-27 04:49:58,1814266198,rate.SN-5-FIT-1-SQ-AFR,3720.0,GOOD
2025-06-27 04:50:03,1814266203,rate.SN-5-FIT-1-SQ-AFR,3719.0,GOOD
2025-06-27 04:50:08,1814266208,rate.SN-5-FIT-1-SQ-AFR,3717.0,GOOD
2025-06-27 04:50:13,1814266213,rate.SN-5-FIT-1-SQ-AFR,3716.0,GOOD
2025-06-27 04:50:18,1814266218,rate.SN-5-FIT-1-SQ-AFR,3716.0,GOOD
2025-06-27 04:50:23,1814266223,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:50:28,1814266228,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:50:33,1814266233,rate.SN-5-FIT-1-SQ-AFR,3711.0,GOOD
2025-06-27 04:50:38,1814266238,rate.SN-5-FIT-1-SQ-AFR,3708.0,GOOD
2025-06-27 04:50:43,1814266243,rate.SN-5-FIT-1-SQ-AFR,3708.0,GOOD
2025-06-27 04:50:48,1814266248,rate.SN-5-FIT-1-SQ-AFR,3707.0,GOOD
2025-06-27 04:50:53,1814266253,rate.SN-5-FIT-1-SQ-AFR,3711.0,GOOD
2025-06-27 04:50:58,1814266258,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:51:03,1814266263,rate.SN-5-FIT-1-SQ-AFR,3719.0,GOOD
2025-06-27 04:51:08,1814266268,rate.SN-5-FIT-1-SQ-AFR,3723.0,GOOD
2025-06-27 04:51:13,1814266273,rate.SN-5-FIT-1-SQ-AFR,3725.0,GOOD
2025-06-27 04:51:18,1814266278,rate.SN-5-FIT-1-SQ-AFR,3725.0,GOOD
2025-06-27 04:51:23,1814266283,rate.SN-5-FIT-1-SQ-AFR,3723.0,GOOD
2025-06-27 04:51:28,1814266288,rate.SN-5-FIT-1-SQ-AFR,3722.0,GOOD
2025-06-27 04:51:33,1814266293,rate.SN-5-FIT-1-SQ-AFR,3720.0,GOOD
2025-06-27 04:51:38,1814266298,rate.SN-5-FIT-1-SQ-AFR,3719.0,GOOD
2025-06-27 04:51:43,1814266303,rate.SN-5-FIT-1-SQ-AFR,3717.0,GOOD
2025-06-27 04:51:48,1814266308,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:51:53,1814266313,rate.SN-5-FIT-1-SQ-AFR,3713.0,GOOD
2025-06-27 04:51:58,1814266318,rate.SN-5-FIT-1-SQ-AFR,3710.0,GOOD
2025-06-27 04:52:03,1814266323,rate.SN-5-FIT-1-SQ-AFR,3708.0,GOOD
2025-06-27 04:52:08,1814266328,rate.SN-5-FIT-1-SQ-AFR,3710.0,GOOD
2025-06-27 04:52:13,1814266333,rate.SN-5-FIT-1-SQ-AFR,3711.0,GOOD
2025-06-27 04:52:18,1814266338,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:52:23,1814266343,rate.SN-5-FIT-1-SQ-AFR,3718.0,GOOD
2025-06-27 04:52:28,1814266348,rate.SN-5-FIT-1-SQ-AFR,3720.0,GOOD
2025-06-27 04:52:33,1814266353,rate.SN-5-FIT-1-SQ-AFR,3722.0,GOOD
2025-06-27 04:52:38,1814266358,rate.SN-5-FIT-1-SQ-AFR,3720.0,GOOD
2025-06-27 04:52:43,1814266363,rate.SN-5-FIT-1-SQ-AFR,3720.0,GOOD
2025-06-27 04:52:48,1814266368,rate.SN-5-FIT-1-SQ-AFR,3719.0,GOOD
2025-06-27 04:52:53,1814266373,rate.SN-5-FIT-1-SQ-AFR,3715.0,GOOD
2025-06-27 04:52:58,1814266378,rate.SN-5-FIT-1-SQ-AFR,3714.0,GOOD
2025-06-27 04:53:03,1814266383,rate.SN-5-FIT-1-SQ-AFR,3711.0,GOOD
2025-06-27 04:53:08,1814266388,rate.SN-5-FIT-1-SQ-AFR,3708.0,GOOD
2025-06-27 04:53:13,1814266393,rate.SN-5-FIT-1-SQ-AFR,3707.0,GOOD
